source,track_uri,track_name,artist_name,artist_popularity,artist_genres,album,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
playlist,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,84,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",Hybrid Theory (Bonus Edition),82,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4
playlist,spotify:track:5ptaEkYtP5ut5H8R7JROhp,"Phir Le Aya Dil (From ""Barfi!"")",Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']",Best of Me Shafqat Amanat Ali,12,0.442,0.489,9,-8.404,1,0.0424,0.742,0,0.11,0.481,80.86,audio_features,5ptaEkYtP5ut5H8R7JROhp,spotify:track:5ptaEkYtP5ut5H8R7JROhp,https://api.spotify.com/v1/tracks/5ptaEkYtP5ut5H8R7JROhp,https://api.spotify.com/v1/audio-analysis/5ptaEkYtP5ut5H8R7JROhp,304133,4
playlist,spotify:track:5m2MS952ftWD4N7Idcyh7c,"Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",Amit Trivedi,66,"['filmi', 'modern bollywood']","Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",37,0.436,0.532,4,-7.02,1,0.0509,0.291,0,0.102,0.604,188.011,audio_features,5m2MS952ftWD4N7Idcyh7c,spotify:track:5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/tracks/5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/audio-analysis/5m2MS952ftWD4N7Idcyh7c,201300,4
playlist,spotify:track:0SWGLSAide4VLLrnTAfZA1,Minns det bästa,estraden,53,['swedish pop'],Mellan hägg och syrén,25,0.748,0.603,0,-7.243,1,0.0336,0.401,2.05E-05,0.0731,0.288,115.007,audio_features,0SWGLSAide4VLLrnTAfZA1,spotify:track:0SWGLSAide4VLLrnTAfZA1,https://api.spotify.com/v1/tracks/0SWGLSAide4VLLrnTAfZA1,https://api.spotify.com/v1/audio-analysis/0SWGLSAide4VLLrnTAfZA1,237083,4
playlist,spotify:track:1rsHGOqu5MSWTc4Ios6LwD,Saawariya Reprise,Monty Sharma,51,"['filmi', 'modern bollywood']",Saawariya (Original Motion Picture Soundtrack),25,0.36,0.565,9,-7.385,1,0.0447,0.657,0,0.654,0.527,100.679,audio_features,1rsHGOqu5MSWTc4Ios6LwD,spotify:track:1rsHGOqu5MSWTc4Ios6LwD,https://api.spotify.com/v1/tracks/1rsHGOqu5MSWTc4Ios6LwD,https://api.spotify.com/v1/audio-analysis/1rsHGOqu5MSWTc4Ios6LwD,186227,4
playlist,spotify:track:28EkxM2v1o3V5o4tz8wPWH,Palat Meri Jaan,Ali Zafar,55,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']",Total Siyapaa,32,0.523,0.683,2,-6.178,1,0.0297,0.106,0,0.0915,0.243,81.979,audio_features,28EkxM2v1o3V5o4tz8wPWH,spotify:track:28EkxM2v1o3V5o4tz8wPWH,https://api.spotify.com/v1/tracks/28EkxM2v1o3V5o4tz8wPWH,https://api.spotify.com/v1/audio-analysis/28EkxM2v1o3V5o4tz8wPWH,224240,4
playlist,spotify:track:3E424W0IJS3ypZ4YOxE0Jn,Kahin To,Rashid Ali,54,"['filmi', 'modern bollywood']",Jaane Tu... Ya Jaane Na,52,0.61,0.492,10,-7.55,1,0.0261,0.334,6.30E-06,0.0979,0.165,90.984,audio_features,3E424W0IJS3ypZ4YOxE0Jn,spotify:track:3E424W0IJS3ypZ4YOxE0Jn,https://api.spotify.com/v1/tracks/3E424W0IJS3ypZ4YOxE0Jn,https://api.spotify.com/v1/audio-analysis/3E424W0IJS3ypZ4YOxE0Jn,303206,4
playlist,spotify:track:1DsQyEshUaan0BBb7fUQHr,Tere Binaa,Mustafa Zahid,60,"['filmi', 'modern bollywood', 'pakistani pop']",Heropanti,57,0.42,0.342,10,-7.105,1,0.0326,0.815,0,0.139,0.326,150.082,audio_features,1DsQyEshUaan0BBb7fUQHr,spotify:track:1DsQyEshUaan0BBb7fUQHr,https://api.spotify.com/v1/tracks/1DsQyEshUaan0BBb7fUQHr,https://api.spotify.com/v1/audio-analysis/1DsQyEshUaan0BBb7fUQHr,203180,4
playlist,spotify:track:71hanKncfyBt0Yi66LRUYm,"O Mere Dil Ke Chain (From ""Mere Jeevan Saathi"")",Kishore Kumar,71,"['classic bollywood', 'filmi']",Krazy Kishore,42,0.434,0.551,9,-8.396,0,0.0307,0.658,0,0.0749,0.582,110.23,audio_features,71hanKncfyBt0Yi66LRUYm,spotify:track:71hanKncfyBt0Yi66LRUYm,https://api.spotify.com/v1/tracks/71hanKncfyBt0Yi66LRUYm,https://api.spotify.com/v1/audio-analysis/71hanKncfyBt0Yi66LRUYm,273357,4
playlist,spotify:track:5bYBUKAIs1F4DcdcNfbMgj,Sunn Bhavara,A.R. Rahman,77,['filmi'],OK Jaanu (Original Motion Picture Soundtrack),29,0.542,0.356,4,-15.239,1,0.0945,0.828,0.00053,0.297,0.427,144.113,audio_features,5bYBUKAIs1F4DcdcNfbMgj,spotify:track:5bYBUKAIs1F4DcdcNfbMgj,https://api.spotify.com/v1/tracks/5bYBUKAIs1F4DcdcNfbMgj,https://api.spotify.com/v1/audio-analysis/5bYBUKAIs1F4DcdcNfbMgj,263333,4
playlist,spotify:track:17cYtwy8kdB6e6b2EBTn4M,Jaan 'Nisaar,Arijit Singh,88,"['filmi', 'modern bollywood']",Kedarnath (Original Motion Picture Soundtrack),49,0.481,0.392,4,-8.2,1,0.0246,0.478,0,0.122,0.257,91.793,audio_features,17cYtwy8kdB6e6b2EBTn4M,spotify:track:17cYtwy8kdB6e6b2EBTn4M,https://api.spotify.com/v1/tracks/17cYtwy8kdB6e6b2EBTn4M,https://api.spotify.com/v1/audio-analysis/17cYtwy8kdB6e6b2EBTn4M,238370,4
playlist,spotify:track:66FhJtU1CplZULCDxSuXN0,Sajania,Ali Zafar,55,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']",Masty,26,0.813,0.579,0,-6.926,1,0.0769,0.00595,0.000139,0.247,0.866,95,audio_features,66FhJtU1CplZULCDxSuXN0,spotify:track:66FhJtU1CplZULCDxSuXN0,https://api.spotify.com/v1/tracks/66FhJtU1CplZULCDxSuXN0,https://api.spotify.com/v1/audio-analysis/66FhJtU1CplZULCDxSuXN0,253283,4
playlist,spotify:track:1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,73,"['pop', 'uk dance', 'uk funky']",Symphony (feat. Zara Larsson),67,0.707,0.629,0,-4.581,0,0.0563,0.259,1.60E-05,0.138,0.457,122.863,audio_features,1x5sYLZiu9r5E43kMlt9f8,spotify:track:1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,212459,4
playlist,spotify:track:5sUSbJo0brScvv48ZZ1HrQ,O'Meri Laila,Atif Aslam,75,"['classic pakistani pop', 'filmi', 'modern bollywood', 'sufi']",Laila Majnu (Original Motion Picture Soundtrack),53,0.575,0.81,8,-4.8,1,0.0525,0.158,0,0.25,0.751,160.098,audio_features,5sUSbJo0brScvv48ZZ1HrQ,spotify:track:5sUSbJo0brScvv48ZZ1HrQ,https://api.spotify.com/v1/tracks/5sUSbJo0brScvv48ZZ1HrQ,https://api.spotify.com/v1/audio-analysis/5sUSbJo0brScvv48ZZ1HrQ,281856,3
playlist,spotify:track:0tuyEYTaqLxE41yGHSsXjy,Won't Go Home Without You,Maroon 5,83,['pop'],It Won't Be Soon Before Long.,56,0.738,0.614,3,-3.761,1,0.0318,0.0151,0,0.104,0.413,110.021,audio_features,0tuyEYTaqLxE41yGHSsXjy,spotify:track:0tuyEYTaqLxE41yGHSsXjy,https://api.spotify.com/v1/tracks/0tuyEYTaqLxE41yGHSsXjy,https://api.spotify.com/v1/audio-analysis/0tuyEYTaqLxE41yGHSsXjy,231173,4
playlist,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Sia,82,"['australian dance', 'australian pop', 'pop']",1000 Forms Of Fear (Deluxe Version),65,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,audio_features,2s1sdSqGcKxpPr5lCl7jAV,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/audio-analysis/2s1sdSqGcKxpPr5lCl7jAV,216120,5
playlist,spotify:track:7uNnlVit5qDvfOje0pqICF,Tum Ho,Mohit Chauhan,73,"['filmi', 'modern bollywood']",Rockstar,63,0.356,0.47,5,-8.929,1,0.0278,0.518,1.00E-05,0.0807,0.167,93.895,audio_features,7uNnlVit5qDvfOje0pqICF,spotify:track:7uNnlVit5qDvfOje0pqICF,https://api.spotify.com/v1/tracks/7uNnlVit5qDvfOje0pqICF,https://api.spotify.com/v1/audio-analysis/7uNnlVit5qDvfOje0pqICF,316500,4
playlist,spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,FIFTY FIFTY,65,['k-pop girl group'],The Beginning: Cupid,48,0.783,0.592,11,-8.332,0,0.0331,0.435,4.15E-06,0.347,0.726,120.018,audio_features,7FbrGaHYVDmfr7KoLIZnQ7,spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,https://api.spotify.com/v1/tracks/7FbrGaHYVDmfr7KoLIZnQ7,https://api.spotify.com/v1/audio-analysis/7FbrGaHYVDmfr7KoLIZnQ7,174253,4
playlist,spotify:track:3v5o91PrUtf0nmO6j8J7dZ,LEFT RIGHT,XG,69,['k-pop girl group'],SHOOTING STAR,65,0.767,0.721,1,-5.586,1,0.0456,0.153,1.52E-06,0.108,0.884,150.065,audio_features,3v5o91PrUtf0nmO6j8J7dZ,spotify:track:3v5o91PrUtf0nmO6j8J7dZ,https://api.spotify.com/v1/tracks/3v5o91PrUtf0nmO6j8J7dZ,https://api.spotify.com/v1/audio-analysis/3v5o91PrUtf0nmO6j8J7dZ,208066,4
playlist,spotify:track:1HYzRuWjmS9LXCkdVHi25K,Stay With Me,CHANYEOL,56,['k-pop'],"Guardian (Original Television Soundtrack), Pt. 1",65,0.558,0.526,0,-4.686,0,0.033,0.431,0,0.126,0.202,124.709,audio_features,1HYzRuWjmS9LXCkdVHi25K,spotify:track:1HYzRuWjmS9LXCkdVHi25K,https://api.spotify.com/v1/tracks/1HYzRuWjmS9LXCkdVHi25K,https://api.spotify.com/v1/audio-analysis/1HYzRuWjmS9LXCkdVHi25K,192441,4
recently_played,spotify:track:6512hyAQxOng8v4R71IV47,Hairat,Lucky Ali,56,"['filmi', 'modern bollywood']",Anjaana Anjaani,47,0.618,0.765,9,-5.492,0,0.0661,0.0111,0.000363,0.122,0.439,104.004,audio_features,6512hyAQxOng8v4R71IV47,spotify:track:6512hyAQxOng8v4R71IV47,https://api.spotify.com/v1/tracks/6512hyAQxOng8v4R71IV47,https://api.spotify.com/v1/audio-analysis/6512hyAQxOng8v4R71IV47,247072,4
recently_played,spotify:track:6VPVFndzRd6L5DhWPjb5o1,Jaan 'Nisaar,Arijit Singh,88,"['filmi', 'modern bollywood']",The Arijit Singh Collection,52,0.481,0.392,4,-8.2,1,0.0246,0.478,0,0.122,0.257,91.793,audio_features,6VPVFndzRd6L5DhWPjb5o1,spotify:track:6VPVFndzRd6L5DhWPjb5o1,https://api.spotify.com/v1/tracks/6VPVFndzRd6L5DhWPjb5o1,https://api.spotify.com/v1/audio-analysis/6VPVFndzRd6L5DhWPjb5o1,238370,4
recently_played,spotify:track:7cLGKaJXLFpUU7Up34vVr1,Tera Rastaa Chhodoon Na,Amitabh Bhattacharya,76,['modern bollywood'],Chennai Express,58,0.419,0.679,4,-8.052,1,0.0384,0.493,0.00229,0.119,0.368,169.911,audio_features,7cLGKaJXLFpUU7Up34vVr1,spotify:track:7cLGKaJXLFpUU7Up34vVr1,https://api.spotify.com/v1/tracks/7cLGKaJXLFpUU7Up34vVr1,https://api.spotify.com/v1/audio-analysis/7cLGKaJXLFpUU7Up34vVr1,252964,4
recently_played,spotify:track:2Z75W3sVrq9hVGJOskxcAw,Pallo Latke,Zain - Sam,31,[],Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),42,0.759,0.903,4,-6.132,0,0.0725,0.0605,6.32E-06,0.232,0.628,110.003,audio_features,2Z75W3sVrq9hVGJOskxcAw,spotify:track:2Z75W3sVrq9hVGJOskxcAw,https://api.spotify.com/v1/tracks/2Z75W3sVrq9hVGJOskxcAw,https://api.spotify.com/v1/audio-analysis/2Z75W3sVrq9hVGJOskxcAw,296829,4
recently_played,spotify:track:42LKIOzgYXRoP2SKAK6vWS,Main Hoon Saath Tere,Arijit Singh,88,"['filmi', 'modern bollywood']",Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),45,0.576,0.654,8,-7.465,1,0.0426,0.606,0.000386,0.094,0.721,82.077,audio_features,42LKIOzgYXRoP2SKAK6vWS,spotify:track:42LKIOzgYXRoP2SKAK6vWS,https://api.spotify.com/v1/tracks/42LKIOzgYXRoP2SKAK6vWS,https://api.spotify.com/v1/audio-analysis/42LKIOzgYXRoP2SKAK6vWS,280085,4
recently_played,spotify:track:2tqIKAq7jGWdt7u6Gb8tRF,Jogi,Yasser Desai,62,"['desi pop', 'filmi', 'modern bollywood']",Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),54,0.648,0.563,9,-5.787,1,0.0307,0.601,0,0.121,0.603,81.018,audio_features,2tqIKAq7jGWdt7u6Gb8tRF,spotify:track:2tqIKAq7jGWdt7u6Gb8tRF,https://api.spotify.com/v1/tracks/2tqIKAq7jGWdt7u6Gb8tRF,https://api.spotify.com/v1/audio-analysis/2tqIKAq7jGWdt7u6Gb8tRF,273189,4
recently_played,spotify:track:4iu3NRqmdwFWCowNmu4oDG,Tu Banja Gali Benaras Ki,Asit Tripathy,23,['odia pop'],Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),33,0.606,0.779,7,-5.52,1,0.0452,0.292,0,0.078,0.662,81.003,audio_features,4iu3NRqmdwFWCowNmu4oDG,spotify:track:4iu3NRqmdwFWCowNmu4oDG,https://api.spotify.com/v1/tracks/4iu3NRqmdwFWCowNmu4oDG,https://api.spotify.com/v1/audio-analysis/4iu3NRqmdwFWCowNmu4oDG,248973,4
recently_played,spotify:track:0eZWIr7ChiydXNR3rrFXAR,Tu Banja Gali Benaras Ki,Shafqat Amanat Ali,63,"['classic pakistani pop', 'filmi', 'modern bollywood', 'sufi']",Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),24,0.615,0.583,7,-9.285,1,0.0491,0.236,5.03E-06,0.098,0.567,81.044,audio_features,0eZWIr7ChiydXNR3rrFXAR,spotify:track:0eZWIr7ChiydXNR3rrFXAR,https://api.spotify.com/v1/tracks/0eZWIr7ChiydXNR3rrFXAR,https://api.spotify.com/v1/audio-analysis/0eZWIr7ChiydXNR3rrFXAR,250828,4
recently_played,spotify:track:5DpZ27On2Y4T3TXIUrlXTG,Mera Intkam Dekhegi,Anand Raj Anand,57,"['filmi', 'modern bollywood']",Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),23,0.592,0.851,4,-4.786,0,0.0545,0.0378,0,0.487,0.56,139.933,audio_features,5DpZ27On2Y4T3TXIUrlXTG,spotify:track:5DpZ27On2Y4T3TXIUrlXTG,https://api.spotify.com/v1/tracks/5DpZ27On2Y4T3TXIUrlXTG,https://api.spotify.com/v1/audio-analysis/5DpZ27On2Y4T3TXIUrlXTG,181368,4
recently_played,spotify:track:1ai3itvPFcWilE9NX0JTCf,Mera Mann Kehne Laga,Falak Shabbir,50,"['classic pakistani pop', 'desi pop', 'pakistani pop', 'sufi']",Latest Songs Of Ayushmann Khurrana,53,0.46,0.444,7,-6.217,1,0.123,0.714,2.65E-05,0.0881,0.7,74.977,audio_features,1ai3itvPFcWilE9NX0JTCf,spotify:track:1ai3itvPFcWilE9NX0JTCf,https://api.spotify.com/v1/tracks/1ai3itvPFcWilE9NX0JTCf,https://api.spotify.com/v1/audio-analysis/1ai3itvPFcWilE9NX0JTCf,227335,4
recently_played,spotify:track:3E424W0IJS3ypZ4YOxE0Jn,Kahin To,Rashid Ali,54,"['filmi', 'modern bollywood']",Jaane Tu... Ya Jaane Na,52,0.61,0.492,10,-7.55,1,0.0261,0.334,6.30E-06,0.0979,0.165,90.984,audio_features,3E424W0IJS3ypZ4YOxE0Jn,spotify:track:3E424W0IJS3ypZ4YOxE0Jn,https://api.spotify.com/v1/tracks/3E424W0IJS3ypZ4YOxE0Jn,https://api.spotify.com/v1/audio-analysis/3E424W0IJS3ypZ4YOxE0Jn,303206,4
recently_played,spotify:track:3G5bDcWXNRcNZjU8gNiLgS,Ang Laga De,Aditi Paul,46,[],Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),49,0.549,0.534,5,-7.75,0,0.0358,0.224,0.00474,0.0941,0.209,147.807,audio_features,3G5bDcWXNRcNZjU8gNiLgS,spotify:track:3G5bDcWXNRcNZjU8gNiLgS,https://api.spotify.com/v1/tracks/3G5bDcWXNRcNZjU8gNiLgS,https://api.spotify.com/v1/audio-analysis/3G5bDcWXNRcNZjU8gNiLgS,327162,4
recently_played,spotify:track:1hjL51XZkyEkPjxuenbgKf,Sukoon Mila,Arijit Singh,88,"['filmi', 'modern bollywood']",Mary Kom (Original Motion Picture Soundtrack),41,0.635,0.376,9,-8.356,1,0.0296,0.561,0,0.0919,0.522,123.947,audio_features,1hjL51XZkyEkPjxuenbgKf,spotify:track:1hjL51XZkyEkPjxuenbgKf,https://api.spotify.com/v1/tracks/1hjL51XZkyEkPjxuenbgKf,https://api.spotify.com/v1/audio-analysis/1hjL51XZkyEkPjxuenbgKf,200438,4
recently_played,spotify:track:5Gy67YHzPZTk9Q0D73LAGH,"Khamoshiyan (From ""Khamoshiyan"")",Jeet Gannguli,65,"['filmi', 'modern bollywood', 'west bengali pop']","Khamoshiyan (From ""Khamoshiyan"")",59,0.524,0.52,2,-6.838,0,0.0272,0.643,0,0.158,0.259,143.885,audio_features,5Gy67YHzPZTk9Q0D73LAGH,spotify:track:5Gy67YHzPZTk9Q0D73LAGH,https://api.spotify.com/v1/tracks/5Gy67YHzPZTk9Q0D73LAGH,https://api.spotify.com/v1/audio-analysis/5Gy67YHzPZTk9Q0D73LAGH,335710,3
recently_played,spotify:track:4FeiicaPWhZZusS1rddYdc,Baarish,Shashaa Tirupati,64,"['filmi', 'modern bollywood']",Half Girlfriend (Original Motion Picture Soundtrack),60,0.466,0.769,0,-3.207,1,0.0325,0.579,0,0.108,0.472,87.959,audio_features,4FeiicaPWhZZusS1rddYdc,spotify:track:4FeiicaPWhZZusS1rddYdc,https://api.spotify.com/v1/tracks/4FeiicaPWhZZusS1rddYdc,https://api.spotify.com/v1/audio-analysis/4FeiicaPWhZZusS1rddYdc,276380,4
recently_played,spotify:track:3JbujPTeag5mDMAcye3vDD,Choomantar,Sohail Sen,58,"['filmi', 'modern bollywood']",Mere Brother Ki Dulhan,45,0.798,0.861,8,-7.612,1,0.037,0.218,6.22E-06,0.094,0.845,109.016,audio_features,3JbujPTeag5mDMAcye3vDD,spotify:track:3JbujPTeag5mDMAcye3vDD,https://api.spotify.com/v1/tracks/3JbujPTeag5mDMAcye3vDD,https://api.spotify.com/v1/audio-analysis/3JbujPTeag5mDMAcye3vDD,260415,4
recently_played,spotify:track:3jtKSUiVDowKNBqVQbWaig,Iktara,Amit Trivedi,66,"['filmi', 'modern bollywood']",Wake Up Sid (Original Motion Picture Soundtrack),47,0.616,0.525,7,-7.065,1,0.0258,0.401,0.000484,0.309,0.427,79.976,audio_features,3jtKSUiVDowKNBqVQbWaig,spotify:track:3jtKSUiVDowKNBqVQbWaig,https://api.spotify.com/v1/tracks/3jtKSUiVDowKNBqVQbWaig,https://api.spotify.com/v1/audio-analysis/3jtKSUiVDowKNBqVQbWaig,253773,4
recently_played,spotify:track:4e9dIemIXO8Tzg0k4aWujk,"Raabta (Title Track) [From ""Raabta""]",Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']","Raabta (Title Track) [From ""Raabta""]",49,0.636,0.701,5,-6.825,1,0.0363,0.414,0,0.106,0.352,113.886,audio_features,4e9dIemIXO8Tzg0k4aWujk,spotify:track:4e9dIemIXO8Tzg0k4aWujk,https://api.spotify.com/v1/tracks/4e9dIemIXO8Tzg0k4aWujk,https://api.spotify.com/v1/audio-analysis/4e9dIemIXO8Tzg0k4aWujk,297158,4
recently_played,spotify:track:4e9dIemIXO8Tzg0k4aWujk,"Raabta (Title Track) [From ""Raabta""]",Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']","Raabta (Title Track) [From ""Raabta""]",49,0.636,0.701,5,-6.825,1,0.0363,0.414,0,0.106,0.352,113.886,audio_features,4e9dIemIXO8Tzg0k4aWujk,spotify:track:4e9dIemIXO8Tzg0k4aWujk,https://api.spotify.com/v1/tracks/4e9dIemIXO8Tzg0k4aWujk,https://api.spotify.com/v1/audio-analysis/4e9dIemIXO8Tzg0k4aWujk,297158,4
recently_played,spotify:track:1sL8hnnZaB2Xzm1J66y4Tt,O Saiyyan,Ajay-Atul,63,['filmi'],Agneepath (Original Motion Picture Soundtrack),47,0.315,0.461,6,-8.907,1,0.0327,0.608,0,0.107,0.274,165.657,audio_features,1sL8hnnZaB2Xzm1J66y4Tt,spotify:track:1sL8hnnZaB2Xzm1J66y4Tt,https://api.spotify.com/v1/tracks/1sL8hnnZaB2Xzm1J66y4Tt,https://api.spotify.com/v1/audio-analysis/1sL8hnnZaB2Xzm1J66y4Tt,278493,3
recently_played,spotify:track:5WJ7hrAsgcfncN8zussoFq,Daryaa,Amit Trivedi,66,"['filmi', 'modern bollywood']",Manmarziyaan (Original Motion Picture Soundtrack),56,0.567,0.526,8,-5.029,1,0.0251,0.153,2.34E-06,0.103,0.231,91.999,audio_features,5WJ7hrAsgcfncN8zussoFq,spotify:track:5WJ7hrAsgcfncN8zussoFq,https://api.spotify.com/v1/tracks/5WJ7hrAsgcfncN8zussoFq,https://api.spotify.com/v1/audio-analysis/5WJ7hrAsgcfncN8zussoFq,261918,4
recently_played,spotify:track:6tkNEWu4xnu4iVSkjVU0Jo,Jaani Tera Naa,Sunanda Sharma,58,['punjabi pop'],Jaani Tera Naa,50,0.776,0.873,8,-3.157,0,0.0463,0.0685,0.000225,0.11,0.844,94.023,audio_features,6tkNEWu4xnu4iVSkjVU0Jo,spotify:track:6tkNEWu4xnu4iVSkjVU0Jo,https://api.spotify.com/v1/tracks/6tkNEWu4xnu4iVSkjVU0Jo,https://api.spotify.com/v1/audio-analysis/6tkNEWu4xnu4iVSkjVU0Jo,188639,4
recently_played,spotify:track:2OO4O891305DyfuT4tCnBn,Badass Babuaa,Sameer Uddin,38,[],Bareilly Ki Barfi (Original Motion Picture Soundtrack),18,0.731,0.479,1,-12.977,1,0.0781,0.0663,0.00246,0.556,0.5,158.034,audio_features,2OO4O891305DyfuT4tCnBn,spotify:track:2OO4O891305DyfuT4tCnBn,https://api.spotify.com/v1/tracks/2OO4O891305DyfuT4tCnBn,https://api.spotify.com/v1/audio-analysis/2OO4O891305DyfuT4tCnBn,167565,4
recently_played,spotify:track:32765xcLM1fd6wQIpkN9A0,Hasi - Male Version,Ami Mishra,58,['modern bollywood'],Hamari Adhuri Kahani (Original Motion Picture Soundtrack),67,0.283,0.58,6,-5.946,0,0.0339,0.434,0,0.0577,0.217,147.93,audio_features,32765xcLM1fd6wQIpkN9A0,spotify:track:32765xcLM1fd6wQIpkN9A0,https://api.spotify.com/v1/tracks/32765xcLM1fd6wQIpkN9A0,https://api.spotify.com/v1/audio-analysis/32765xcLM1fd6wQIpkN9A0,272669,4
recently_played,spotify:track:73y649QhnXdcm6fRdvfraO,Abhi Mujh Mein Kahin,Ajay-Atul,63,['filmi'],Agneepath (Original Motion Picture Soundtrack),59,0.334,0.387,2,-9.483,1,0.0332,0.755,3.94E-05,0.113,0.42,129.959,audio_features,73y649QhnXdcm6fRdvfraO,spotify:track:73y649QhnXdcm6fRdvfraO,https://api.spotify.com/v1/tracks/73y649QhnXdcm6fRdvfraO,https://api.spotify.com/v1/audio-analysis/73y649QhnXdcm6fRdvfraO,364787,1
recently_played,spotify:track:1sL8hnnZaB2Xzm1J66y4Tt,O Saiyyan,Ajay-Atul,63,['filmi'],Agneepath (Original Motion Picture Soundtrack),47,0.315,0.461,6,-8.907,1,0.0327,0.608,0,0.107,0.274,165.657,audio_features,1sL8hnnZaB2Xzm1J66y4Tt,spotify:track:1sL8hnnZaB2Xzm1J66y4Tt,https://api.spotify.com/v1/tracks/1sL8hnnZaB2Xzm1J66y4Tt,https://api.spotify.com/v1/audio-analysis/1sL8hnnZaB2Xzm1J66y4Tt,278493,3
recently_played,spotify:track:5BKKKNwrebowaMoUdBaNby,Tu Aake Dekhle,King,68,"['desi pop', 'hindi hip hop']",The Carnival,68,0.77,0.838,11,-4.022,1,0.108,0.518,0.00398,0.145,0.187,96.016,audio_features,5BKKKNwrebowaMoUdBaNby,spotify:track:5BKKKNwrebowaMoUdBaNby,https://api.spotify.com/v1/tracks/5BKKKNwrebowaMoUdBaNby,https://api.spotify.com/v1/audio-analysis/5BKKKNwrebowaMoUdBaNby,270000,4
recently_played,spotify:track:6cUOiOY5qh2FpIQWIYAd2h,Mehrama,Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']",Love Aaj Kal (Original Motion Picture Soundtrack),66,0.56,0.631,7,-9.032,1,0.0334,0.861,0.0133,0.0985,0.376,107.987,audio_features,6cUOiOY5qh2FpIQWIYAd2h,spotify:track:6cUOiOY5qh2FpIQWIYAd2h,https://api.spotify.com/v1/tracks/6cUOiOY5qh2FpIQWIYAd2h,https://api.spotify.com/v1/audio-analysis/6cUOiOY5qh2FpIQWIYAd2h,249416,4
recently_played,spotify:track:46QbY78ha62aiu6gBgC7lS,G.O.A.T.,Diljit Dosanjh,77,"['filmi', 'modern bollywood', 'punjabi pop']",G.O.A.T.,63,0.544,0.917,1,-3.403,0,0.259,0.00313,0,0.26,0.686,176.068,audio_features,46QbY78ha62aiu6gBgC7lS,spotify:track:46QbY78ha62aiu6gBgC7lS,https://api.spotify.com/v1/tracks/46QbY78ha62aiu6gBgC7lS,https://api.spotify.com/v1/audio-analysis/46QbY78ha62aiu6gBgC7lS,223636,4
recently_played,spotify:track:1smFN2CLqGROu0J0UyvDfL,Shayad,Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']",Love Aaj Kal (Original Motion Picture Soundtrack),67,0.483,0.468,8,-7.642,1,0.0341,0.784,0,0.152,0.319,135.875,audio_features,1smFN2CLqGROu0J0UyvDfL,spotify:track:1smFN2CLqGROu0J0UyvDfL,https://api.spotify.com/v1/tracks/1smFN2CLqGROu0J0UyvDfL,https://api.spotify.com/v1/audio-analysis/1smFN2CLqGROu0J0UyvDfL,247941,4
